,ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
1404,CVNA,Carvana Co.,stocks,us,XNYS,CS,True,usd,0001690820,BBG00GCTWDJ3,BBG00GCTWF71,2022-01-26T00:00:00Z
1405,CVR,Chicago Rivet & Machine Co.,stocks,us,XASE,CS,True,usd,0000019871,BBG000BGRMB1,BBG001S5QBC9,2022-01-26T00:00:00Z
1406,CVRX,"CVRx, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001235912,BBG001B56NX0,BBG001TJ3M57,2022-01-26T00:00:00Z
1407,CVS,CVS HEALTH CORPORATION,stocks,us,XNYS,CS,True,usd,0000064803,BBG000BGRY34,BBG001S5QBD8,2022-01-26T00:00:00Z
1408,CVT,Cvent Holding Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001827075,BBG00Y1TJTT5,BBG00Y1TJTV2,2022-01-26T00:00:00Z
1409,CVU,"CPI Aerostructures, Inc.",stocks,us,XASE,CS,True,usd,0000889348,BBG000GQJR31,BBG001SD4192,2022-01-26T00:00:00Z
1410,CVV,CVD Equipment Corp.,stocks,us,XNAS,CS,True,usd,0000766792,BBG000DVVTH0,BBG001S8Z322,2022-01-26T00:00:00Z
1411,CVX,Chevron Corporation,stocks,us,XNYS,CS,True,usd,0000093410,BBG000F5P003,BBG001S67ZC5,2022-01-26T00:00:00Z
1412,CW,Curtiss-Wright Corp.,stocks,us,XNYS,CS,True,usd,0000026324,BBG000BGSPS5,BBG001S5QBK0,2022-01-26T00:00:00Z
1413,CWAN,"Clearwater Analytics Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001866368,BBG012C765L4,BBG012C765M3,2022-01-26T00:00:00Z
1414,CWBC,Community West BanCshares,stocks,us,XNAS,CS,True,usd,0001051343,BBG000JF5K69,BBG001SB3FH7,2022-01-26T00:00:00Z
1415,CWBR,"CohBar, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001522602,BBG0080L6PG6,BBG007HW6MT9,2022-01-26T00:00:00Z
1416,CWCO,Consolidated Water Co Inc,stocks,us,XNAS,CS,True,usd,0000928340,,,2022-01-26T00:00:00Z
1417,CWEN,"Clearway Energy, Inc. Class C Common Stock",stocks,us,XNYS,CS,True,usd,0001567683,BBG008LJ4TF3,BBG008LJ4TG2,2022-01-26T00:00:00Z
1418,CWEN.A,"Clearway Energy, Inc.  Class A Common Stock",stocks,us,XNYS,CS,True,usd,0001567683,BBG004P33PN3,BBG004P33PP1,2022-01-26T00:00:00Z
1419,CWH,"Camping World Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001669779,BBG00D2Z7X83,BBG00D2Z7X92,2022-01-26T00:00:00Z
1420,CWK,Cushman & Wakefield plc Ordinary Shares,stocks,us,XNYS,CS,True,usd,0001628369,,,2022-01-26T00:00:00Z
1421,CWST,Casella Waste Systems Inc,stocks,us,XNAS,CS,True,usd,0000911177,BBG000BT0J38,BBG001SB5S05,2022-01-26T00:00:00Z
1422,CWT,California Water Service,stocks,us,XNYS,CS,True,usd,0001035201,BBG000D8KTN6,BBG001S7QBD4,2022-01-26T00:00:00Z
1423,CXDO,CREXENDO INC,stocks,us,XNAS,CS,True,usd,0001075736,BBG000GPDT80,BBG001S9HYR5,2022-01-26T00:00:00Z
1424,CXM,"Sprinklr, Inc.",stocks,us,XNYS,CS,True,usd,0001569345,BBG0043NCD05,BBG0043NCD14,2022-01-26T00:00:00Z
1425,CXW,"CoreCivic, Inc.",stocks,us,XNYS,CS,True,usd,0001070985,BBG000BJSJT2,BBG001S8PTV4,2022-01-26T00:00:00Z
1426,CYAN,Cyanotech Corp,stocks,us,XNAS,CS,True,usd,0000768408,BBG000BGT4D7,BBG001S5QC28,2022-01-26T00:00:00Z
1427,CYBE,Cyberoptics Corp,stocks,us,XNAS,CS,True,usd,0000768411,BBG000BGTWX3,BBG001S5QC46,2022-01-26T00:00:00Z
1428,CYBN,Cybin Inc.,stocks,us,XASE,CS,True,usd,0001833141,BBG00HZ0NH55,BBG00HZ0NJ24,2022-01-26T00:00:00Z
1429,CYBR,CyberArk Software Ltd.,stocks,us,XNAS,CS,True,usd,0001598110,,,2022-01-26T00:00:00Z
1430,CYCC,"Cyclacel Pharmaceuticals, Inc",stocks,us,XNAS,CS,True,usd,0001130166,BBG000CT3XM2,BBG001SGNL18,2022-01-26T00:00:00Z
1431,CYCN,"Cyclerion Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001755237,BBG00KXXHYD9,BBG00KXXHZ46,2022-01-26T00:00:00Z
1432,CYD,China Yuchai International Ltd.,stocks,us,XNYS,CS,True,usd,0000932695,,,2022-01-26T00:00:00Z
1433,CYH,"Community Health Systems, Inc.",stocks,us,XNYS,CS,True,usd,0001108109,BBG000BDY3Y7,BBG001S89L85,2022-01-26T00:00:00Z
1434,CYN,Cyngn Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001874097,BBG012DSHYT4,BBG012DSHYV1,2022-01-26T00:00:00Z
1435,CYRN,CYREN Ltd.,stocks,us,XNAS,CS,True,usd,0001084577,,,2022-01-26T00:00:00Z
1436,CYRX,"CryoPort, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001124524,BBG000PNTXP0,BBG001SLKBJ3,2022-01-26T00:00:00Z
1437,CYT,"Cyteir Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001662244,BBG00BDDHR86,BBG00BDDHR95,2022-01-26T00:00:00Z
1438,CYTH,"Cyclo Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000922247,BBG000LYRDD9,BBG001SF8861,2022-01-26T00:00:00Z
1439,CYTK,Cytokinetics Inc.,stocks,us,XNAS,CS,True,usd,0001061983,BBG000F0R4N9,BBG001SGMVF2,2022-01-26T00:00:00Z
1440,CYTO,Altamira Therapeutics Ltd. Common Shares 0.01 SF (Bermuda),stocks,us,XNAS,CS,True,usd,0001601936,,,2022-01-26T00:00:00Z
1441,CYXT,"Cyxtera Technologies, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001794905,BBG00XH5RMF3,BBG00XH5RMG2,2022-01-26T00:00:00Z
1442,CZNC,Citizens & Northern Corporation,stocks,us,XNAS,CS,True,usd,0000810958,BBG000BRW8B2,BBG001S6YSF8,2022-01-26T00:00:00Z
1443,CZOO,Cazoo Group Ltd,stocks,us,XNYS,CS,True,usd,0001859639,,,2022-01-26T00:00:00Z
1444,CZR,"Caesars Entertainment, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001590895,BBG0074Q3NK6,BBG0074Q3NL5,2022-01-26T00:00:00Z
1445,CZWI,"Citizens Community Bancorp, Inc.",stocks,us,XNAS,CS,True,usd,0001367859,BBG000NFKDB7,BBG001SKRJP4,2022-01-26T00:00:00Z
1446,D,"Dominion Energy, Inc Common Stock",stocks,us,XNYS,CS,True,usd,0000715957,BBG000BGVW60,BBG001S5QCP3,2022-01-26T00:00:00Z
1447,DAC,Danaos Corporation,stocks,us,XNYS,CS,True,usd,0001369241,,,2022-01-26T00:00:00Z
1448,DAIO,Data I/O Corp,stocks,us,XNAS,CS,True,usd,0000351998,BBG000BGWTV8,BBG001S5QCW5,2022-01-26T00:00:00Z
1449,DAKT,Daktronics Inc,stocks,us,XNAS,CS,True,usd,0000915779,BBG000BMC8K5,BBG001S7N3Z1,2022-01-26T00:00:00Z
1450,DAL,"Delta Air Lines, Inc.",stocks,us,XNYS,CS,True,usd,0000027904,BBG000R7Z112,BBG001SPT759,2022-01-26T00:00:00Z
1451,DALN,DallasNews Corporation Series A Common Stock,stocks,us,XNAS,CS,True,usd,0001413898,BBG000TGPLG1,BBG001T04HY6,2022-01-26T00:00:00Z
1452,DALS,DA32 Life Science Tech Acquisition Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001863294,BBG011PFN2X9,BBG011PFN3R4,2022-01-26T00:00:00Z
1453,DAN,Dana Incorporated,stocks,us,XNYS,CS,True,usd,0000026780,BBG000Q7KTN4,BBG001SRW699,2022-01-26T00:00:00Z
1454,DAOO,Crypto 1 Acquisition Corp Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001870471,,,2022-01-26T00:00:00Z
1455,DAR,DARLING INGREDIENTS INC.,stocks,us,XNYS,CS,True,usd,0000916540,BBG000BN8ZK8,BBG001SB7RP8,2022-01-26T00:00:00Z
1456,DARE,"Dare Bioscience, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001401914,BBG001J2P362,BBG001V0GDP9,2022-01-26T00:00:00Z
1457,DASH,"DoorDash, Inc.",stocks,us,XNYS,CS,True,usd,0001792789,BBG005D7QCJ3,BBG005D7QCK1,2022-01-26T00:00:00Z
1458,DATS,"DatChat, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001648960,BBG00K9VQDD6,BBG00K9VQDF4,2022-01-26T00:00:00Z
1459,DAVE,Dave Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001841408,BBG00Z483VQ0,BBG00Z483WM2,2022-01-26T00:00:00Z
1460,DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001845337,BBG00V1KSN04,BBG00V1KSN13,2022-01-26T00:00:00Z
1461,DB,Deutsche Bank Aktiengesellschaft,stocks,us,XNYS,CS,True,usd,0001159508,,,2022-01-26T00:00:00Z
1462,DBD,Diebold Nixdorf Incorporated,stocks,us,XNYS,CS,True,usd,0000028823,BBG000BGYDX9,BBG001S5QDJ8,2022-01-26T00:00:00Z
1463,DBGI,"Digital Brands Group, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001668010,BBG00S90Q1M3,BBG00S90Q1N2,2022-01-26T00:00:00Z
1464,DBI,Designer Brands Inc.,stocks,us,XNYS,CS,True,usd,0001319947,BBG000CF8227,BBG001SLWM79,2022-01-26T00:00:00Z
1465,DBRG,"DigitalBridge Group, Inc.",stocks,us,XNYS,CS,True,usd,0001679688,BBG00D30HGP6,BBG00D30HGN8,2022-01-26T00:00:00Z
1466,DBTX,"Decibel Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001656536,BBG00B6KVFJ6,BBG00B6KVFK4,2022-01-26T00:00:00Z
1467,DBVT,DBV Technologies S.A.,stocks,us,XNAS,CS,True,usd,0001613780,BBG0076D3T39,BBG0076D3TV8,2022-01-26T00:00:00Z
1468,DBX,"Dropbox, Inc. Class A",stocks,us,XNAS,CS,True,usd,0001467623,BBG0018SLDN0,BBG001TFLWN3,2022-01-26T00:00:00Z
1469,DCBO,Docebo Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001829959,BBG00Q2B1C98,BBG00Q2B1CB5,2022-01-26T00:00:00Z
1470,DCFC,Tritium DCFC Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001862490,,,2022-01-26T00:00:00Z
1471,DCGO,DocGo Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001822359,BBG00YB8JBK8,BBG00YB8JBL7,2022-01-26T00:00:00Z
1472,DCI,"Donaldson Company, Inc.",stocks,us,XNYS,CS,True,usd,0000029644,BBG000BGZP70,BBG001S5QDV4,2022-01-26T00:00:00Z
1473,DCO,Ducommun Incorporated,stocks,us,XNYS,CS,True,usd,0000030305,BBG000BH02M0,BBG001S5QDZ0,2022-01-26T00:00:00Z
1474,DCOM,"Dime Community Bancshares, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000846617,BBG000BGD220,BBG001S7NTQ4,2022-01-26T00:00:00Z
1475,DCP,"DCP Midstream, LP",stocks,us,XNYS,CS,True,usd,0001338065,BBG000BB3CT1,BBG001S5RFX6,2022-01-26T00:00:00Z
1476,DCPH,"Deciphera Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001654151,BBG00HMJ9H54,BBG00HMJ9H63,2022-01-26T00:00:00Z
1477,DCRD,Decarbonization Plus Acquisition Corporation IV Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001848959,,,2022-01-26T00:00:00Z
1478,DCT,"Duck Creek Technologies, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001160951,BBG00PPWYWJ8,BBG00PPWYWK6,2022-01-26T00:00:00Z
1479,DCTH,Delcath Systems Inc,stocks,us,XNAS,CS,True,usd,0000872912,BBG000BY2VF5,BBG001S81551,2022-01-26T00:00:00Z
1480,DD,"DuPont de Nemours, Inc. Common Stock",stocks,us,XNYS,CS,True,usd,0001666700,BBG00BN961G4,BBG00BN961H3,2022-01-26T00:00:00Z
1481,DDD,3D Systems Corp,stocks,us,XNYS,CS,True,usd,0000910638,BBG000D42FJ0,BBG001S7FHX1,2022-01-26T00:00:00Z
1482,DDOG,"Datadog, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001561550,BBG003NJHZT9,BBG003NJHZW5,2022-01-26T00:00:00Z
1483,DDS,Dillards Inc.,stocks,us,XNYS,CS,True,usd,0000028917,BBG000BS4MP5,BBG001S5VNW5,2022-01-26T00:00:00Z
1484,DE,Deere & Company,stocks,us,XNYS,CS,True,usd,0000315189,BBG000BH1NH9,BBG001S5QFF7,2022-01-26T00:00:00Z
1485,DEA,"Easterly Government Properties, Inc.",stocks,us,XNYS,CS,True,usd,0001622194,BBG007SV91V9,BBG007SV91T2,2022-01-26T00:00:00Z
1486,DECK,Deckers Outdoor Corp,stocks,us,XNYS,CS,True,usd,0000910521,BBG000BKXYX5,BBG001S7GXB9,2022-01-26T00:00:00Z
1487,DEI,"Douglas Emmett, Inc.",stocks,us,XNYS,CS,True,usd,0001364250,BBG000PN1SJ8,BBG001SR5X72,2022-01-26T00:00:00Z
1488,DELL,Dell Technologies Inc.,stocks,us,XNYS,CS,True,usd,0001571996,BBG00DW3SZS1,BBG00DW3SZT0,2022-01-26T00:00:00Z
1489,DEN,Denbury Inc.,stocks,us,XNYS,CS,True,usd,0000945764,BBG000KR5GS6,BBG00XJDVXC8,2022-01-26T00:00:00Z
1490,DENN,DENNY'S CORP,stocks,us,XNAS,CS,True,usd,0000852772,BBG000BC09P3,BBG001S5YGR3,2022-01-26T00:00:00Z
1491,DERM,Journey Medical Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001867066,BBG00ZWVDRK2,BBG00ZWVDRL1,2022-01-26T00:00:00Z
1492,DESP,"Despegar.com, Corp.",stocks,us,XNYS,CS,True,usd,0001703141,,,2022-01-26T00:00:00Z
1493,DFFN,DIFFUSION PHARMACEUTICALS INC,stocks,us,XNAS,CS,True,usd,0001053691,BBG000L0MJX3,BBG001SD4Z42,2022-01-26T00:00:00Z
1494,DFH,"Dream Finders Homes, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001825088,BBG00YN8LKP7,BBG00YN8LKQ6,2022-01-26T00:00:00Z
1495,DFIN,"Donnelley Financial Solutions, Inc.",stocks,us,XNYS,CS,True,usd,0001669811,BBG009R0CT58,BBG009R0CT67,2022-01-26T00:00:00Z
1496,DFS,Discover Financial Services,stocks,us,XNYS,CS,True,usd,0001393612,BBG000QBR5J5,BBG001SS0KV6,2022-01-26T00:00:00Z
1497,DG,Dollar General Corp.,stocks,us,XNYS,CS,True,usd,0000029534,BBG000NV1KK7,BBG001T5BM30,2022-01-26T00:00:00Z
1498,DGHI,Digihost Technology Inc. Subordinate Voting Shares,stocks,us,XNAS,CS,True,usd,0001854368,BBG00JHWN4Z7,BBG00JHWN5W7,2022-01-26T00:00:00Z
1499,DGICA,Donegal Group Inc,stocks,us,XNAS,CS,True,usd,0000800457,BBG000JQJC22,BBG001SHRMC8,2022-01-26T00:00:00Z
1500,DGICB,Donegal Group Inc,stocks,us,XNAS,CS,True,usd,0000800457,BBG000JQLYJ3,BBG001SD41P4,2022-01-26T00:00:00Z
1501,DGII,Digi International Inc,stocks,us,XNAS,CS,True,usd,0000854775,BBG000BZ50L0,BBG001S5Z4V4,2022-01-26T00:00:00Z
1502,DGLY,"Digital Ally, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001342958,BBG000Q4CWM4,BBG001SM5QS5,2022-01-26T00:00:00Z
1503,DGNU,Dragoneer Growth Opportunities Corp. III Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001827076,,,2022-01-26T00:00:00Z
1504,DGX,Quest Diagnostics Inc.,stocks,us,XNYS,CS,True,usd,0001022079,BBG000BN84F3,BBG001S9GX43,2022-01-26T00:00:00Z
1505,DH,Definitive Healthcare Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001861795,BBG01282ZJM7,BBG01282ZKG1,2022-01-26T00:00:00Z
1506,DHAC,Digital Health Acquisition Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001864531,BBG0130V90C0,BBG0130V91H3,2022-01-26T00:00:00Z
1507,DHBC,DHB Capital Corp. Class A common stock,stocks,us,XNAS,CS,True,usd,0001838176,BBG0106YFR38,BBG0106YFRY4,2022-01-26T00:00:00Z
1508,DHCA,DHC Acquisition Corp. Class A ordinary share,stocks,us,XNAS,CS,True,usd,0001838163,,,2022-01-26T00:00:00Z
1509,DHHC,DiamondHead Holdings Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001830188,BBG00YVW5GV5,BBG00YVW5GW4,2022-01-26T00:00:00Z
1510,DHI,D.R. Horton Inc.,stocks,us,XNYS,CS,True,usd,0000882184,BBG000DQTXY6,BBG001S8M692,2022-01-26T00:00:00Z
1511,DHIL,Diamond Hill Investment Group,stocks,us,XNAS,CS,True,usd,0000909108,BBG000K7DJG8,BBG001SCH7V2,2022-01-26T00:00:00Z
1512,DHR,Danaher Corporation,stocks,us,XNYS,CS,True,usd,0000313616,BBG000BH3JF8,BBG001S5QGT0,2022-01-26T00:00:00Z
1513,DHT,"DHT HOLDINGS, INC.",stocks,us,XNYS,CS,True,usd,0001331284,,,2022-01-26T00:00:00Z
1514,DHX,"DHI Group, Inc.",stocks,us,XNYS,CS,True,usd,0001393883,BBG000Q9Y1B9,BBG001SRZL39,2022-01-26T00:00:00Z
1515,DIBS,"1stdibs.com, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001600641,BBG00331G2M1,BBG00331G2N0,2022-01-26T00:00:00Z
1516,DICE,"DICE Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001645569,BBG00WLPGWQ4,BBG00WLPGZD1,2022-01-26T00:00:00Z
1517,DILA,DILA Capital Acquisition Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001843608,BBG00ZSKYG86,BBG00ZSKYG95,2022-01-26T00:00:00Z
1518,DIN,"Dine Brands Global, Inc.",stocks,us,XNYS,CS,True,usd,0000049754,BBG000GS59X9,BBG001SD46L7,2022-01-26T00:00:00Z
1519,DIOD,Diodes Inc,stocks,us,XNAS,CS,True,usd,0000029002,BBG000G25P51,BBG001SCJ937,2022-01-26T00:00:00Z
1520,DIS,The Walt Disney Company,stocks,us,XNYS,CS,True,usd,0001744489,BBG000BH4R78,BBG001S5QHF3,2022-01-26T00:00:00Z
1521,DISA,Disruptive Acquisition Corporation I Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001838831,,,2022-01-26T00:00:00Z
1522,DISCA,"Discovery, Inc. Series A Common Stock",stocks,us,XNAS,CS,True,usd,0001024333,BBG000CHWP52,BBG001SLZ9C9,2022-01-26T00:00:00Z
1523,DISCB,"Discovery, Inc. Series B Common Stock",stocks,us,XNAS,CS,True,usd,0001437107,BBG000F7L5N7,BBG001SNFYW0,2022-01-26T00:00:00Z
1524,DISCK,"Discovery, Inc. Series C Common Stock",stocks,us,XNAS,CS,True,usd,0001024333,BBG000VMWHH5,BBG001T3GQ86,2022-01-26T00:00:00Z
1525,DISH,DISH Network Corp.,stocks,us,XNAS,CS,True,usd,0001001082,BBG000C2YHG9,BBG001S7TPQ6,2022-01-26T00:00:00Z
1526,DIT,AMCON Distributing Co.,stocks,us,XASE,CS,True,usd,0000928465,BBG000JWS4F3,BBG001S65KK1,2022-01-26T00:00:00Z
1527,DJCO,Daily Journal Corp,stocks,us,XNAS,CS,True,usd,0000783412,BBG000BH5KW4,BBG001S5QHM5,2022-01-26T00:00:00Z
1528,DK,"Delek US Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001694426,BBG00FZYFVC5,BBG00FZYFVD4,2022-01-26T00:00:00Z
1529,DKDCA,Data Knights Acquisition Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,,BBG00ZLKW5Y0,BBG00ZLKW6S5,2022-01-26T00:00:00Z
1530,DKL,"DELEK LOGISTICS PARTNERS, LP",stocks,us,XNYS,CS,True,usd,0001552797,BBG0036D62Z9,BBG0036D6305,2022-01-26T00:00:00Z
1531,DKNG,DraftKings Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001772757,BBG00TCBG714,BBG00TCBG723,2022-01-26T00:00:00Z
1532,DKS,"Dick's Sporting Goods, Inc.",stocks,us,XNYS,CS,True,usd,0001089063,BBG000F6ZWH2,BBG001SK2651,2022-01-26T00:00:00Z
1533,DLA,Delta Apparel Inc.,stocks,us,XASE,CS,True,usd,0001101396,BBG000BXD9G3,BBG001SFFZ63,2022-01-26T00:00:00Z
1534,DLB,"Dolby Laboratories, Inc.Class A",stocks,us,XNYS,CS,True,usd,0001308547,BBG000CBY5M8,BBG001SDXGH8,2022-01-26T00:00:00Z
1535,DLCA,Deep Lake Capital Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001831928,,,2022-01-26T00:00:00Z
1536,DLHC,DLH Holdings Corp.,stocks,us,XNAS,CS,True,usd,0000785557,BBG000G19HR3,BBG001S91ZT7,2022-01-26T00:00:00Z
1537,DLNG,DYNAGAS LNG PARNERS LP,stocks,us,XNYS,CS,True,usd,0001578453,,,2022-01-26T00:00:00Z
1538,DLO,DLocal Limited Class A Common Shares,stocks,us,XNAS,CS,True,usd,0001846832,,,2022-01-26T00:00:00Z
1539,DLPN,"Dolphin Entertainment, Inc.",stocks,us,XNAS,CS,True,usd,0001282224,BBG000H4XLP2,BBG001SP3MC6,2022-01-26T00:00:00Z
1540,DLR,"Digital Realty Trust, Inc.",stocks,us,XNYS,CS,True,usd,0001297996,BBG000Q08DN8,BBG001SM0K30,2022-01-26T00:00:00Z
1541,DLTH,Duluth Holdings Inc. Class B Common Stock,stocks,us,XNAS,CS,True,usd,0001649744,BBG002GBMZG4,BBG002GBMZH3,2022-01-26T00:00:00Z
1542,DLTR,Dollar Tree Inc.,stocks,us,XNAS,CS,True,usd,0000935703,BBG000BSC0K9,BBG001S6ZGL6,2022-01-26T00:00:00Z
1543,DLX,Deluxe Corporation,stocks,us,XNYS,CS,True,usd,0000027996,BBG000BH6360,BBG001S5QJ69,2022-01-26T00:00:00Z
1544,DM,"Desktop Metal, Inc.",stocks,us,XNYS,CS,True,usd,0001754820,BBG00P17H053,BBG00P17H1G9,2022-01-26T00:00:00Z
1545,DMAC,DiaMedica Therapeutics Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001401040,BBG000LP4YD7,BBG001SQ3K65,2022-01-26T00:00:00Z
1546,DMAQ,Deep Medicine Acquisition Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001857086,BBG012LSMN95,BBG012LSMPG2,2022-01-26T00:00:00Z
1547,DMLP,Dorchester Minerals LP,stocks,us,XNAS,CS,True,usd,0001172358,BBG000PNZ5G4,BBG001SLKJK4,2022-01-26T00:00:00Z
1548,DMRC,Digimarc Corporation,stocks,us,XNAS,CS,True,usd,0001438231,BBG000G9F1Z5,BBG001T2W3C6,2022-01-26T00:00:00Z
1549,DMS,"Digital Media Solutions, Inc.",stocks,us,XNYS,CS,True,usd,0001725134,BBG00KHHFX00,BBG00KHHFXQ2,2022-01-26T00:00:00Z
1550,DMTK,"DermTech, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001651944,BBG00H19F184,BBG00H19F193,2022-01-26T00:00:00Z
1551,DMYS,"dMY Technology Group, Inc. VI",stocks,us,XNYS,CS,True,usd,0001858327,BBG01252TQ50,BBG01252TR03,2022-01-26T00:00:00Z
1552,DNA,"Ginkgo Bioworks Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001830214,BBG00YPS1KY3,BBG00YPS1LT7,2022-01-26T00:00:00Z
1553,DNAA,Social Capital Suvretta Holdings Corp. I Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001850266,,,2022-01-26T00:00:00Z
1554,DNAB,Social Capital Suvretta Holdings Corp. II Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001850271,,,2022-01-26T00:00:00Z
1555,DNAC,Social Capital Suvretta Holdings Corp. III Class A ordinary shares,stocks,us,XNAS,CS,True,usd,0001850270,,,2022-01-26T00:00:00Z
1556,DNAD,Social Capital Suvretta Holdings Corp. IV Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001850272,,,2022-01-26T00:00:00Z
1557,DNAY,"Codex DNA, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001850079,BBG011363VM3,BBG011363VQ9,2022-01-26T00:00:00Z
1558,DNB,"Dun & Bradstreet Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001799208,BBG00VCZX9Z6,BBG00VCZXBX3,2022-01-26T00:00:00Z
1559,DNLI,Denali Therapeutics Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001714899,BBG008P7F869,BBG008P7F878,2022-01-26T00:00:00Z
1560,DNMR,"Danimer Scientific, Inc.",stocks,us,XNYS,CS,True,usd,0001779020,BBG00S4VMQT2,BBG00S4VMQV9,2022-01-26T00:00:00Z
1561,DNN,Denison Mines Corp,stocks,us,XASE,CS,True,usd,0001063259,BBG000BVXRC9,BBG001S9ZPX7,2022-01-26T00:00:00Z
1562,DNOW,NOW INC.,stocks,us,XNYS,CS,True,usd,0001599617,BBG005BLN209,BBG005BLN1Z3,2022-01-26T00:00:00Z
1563,DNUT,"Krispy Kreme, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001857154,BBG0118Y86T0,BBG0118Y87P2,2022-01-26T00:00:00Z
1564,DNZ,D and Z Media Acquisition Corp.,stocks,us,XNYS,CS,True,usd,0001830374,BBG00YZ2MYC0,BBG00YZ2MZ73,2022-01-26T00:00:00Z
1565,DOC,PHYSICIANS REALTY TRUST,stocks,us,XNYS,CS,True,usd,0001574540,BBG004MF59H0,BBG004MF5B76,2022-01-26T00:00:00Z
1566,DOCN,"DigitalOcean Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001582961,BBG00ZGF6SS3,BBG00ZGF6TM7,2022-01-26T00:00:00Z
1567,DOCS,"Doximity, Inc.",stocks,us,XNYS,CS,True,usd,0001516513,BBG0026ZJQX7,BBG0026ZJQY6,2022-01-26T00:00:00Z
1568,DOCU,"DocuSign, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001261333,BBG000N7KJX8,BBG001T535D5,2022-01-26T00:00:00Z
1569,DOGZ,Dogness (International) Corporation Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001707303,,,2022-01-26T00:00:00Z
1570,DOLE,Dole plc,stocks,us,XNYS,CS,True,usd,0001857475,,,2022-01-26T00:00:00Z
1571,DOMA,"Doma Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001722438,BBG00YVJXDT3,BBG00YVJXFN4,2022-01-26T00:00:00Z
1572,DOMO,"Domo, Inc. Class B Common Stock",stocks,us,XNAS,CS,True,usd,0001505952,BBG00L2NS0B7,BBG00L2NS125,2022-01-26T00:00:00Z
1573,DOOO,BRP Inc. Common Subordinate Voting Shares,stocks,us,XNAS,CS,True,usd,0001748797,BBG004G493C6,BBG004G49425,2022-01-26T00:00:00Z
